Title,Runtime,Tomato Meter,Audience Score,No. Reviews,Genre,Embedding-0,Embedding-1,Embedding-2,Embedding-3,Embedding-4,Embedding-5,Embedding-6,Embedding-7,Embedding-8,Embedding-9,Embedding-10,Embedding-11,Embedding-12,Embedding-13,Embedding-14,Embedding-15,Embedding-16,Embedding-17,Embedding-18,Embedding-19
Mae Martin Sap,70,0.8,0.62,5,Comedy,-0.0036487945,-0.009785892,-0.011736904,-0.010306476,-0.002844667,-0.012234261,-0.008176877,0.008177276,-0.0037404583,-0.013062542,-0.0017382707,-0.00038493163,-0.008775378,-0.012150451,0.0117415935,0.0013905301,-0.008219135,0.015840571,0.013650589,0.010743873
Hysterical 2021,87,0.9,0.73,20,Documentary,-0.005221878,-0.0121092275,0.0091338325,-0.01646463,-0.016249323,-0.01003519,-0.0012566833,-0.014023949,0.020935368,-0.013979289,-0.0003617879,-0.0102885775,0.009389257,-0.009822549,0.0065020444,0.010616875,0.006374281,-0.004092659,-0.0063453107,-0.012343375
Jim Gaffigan Quality Time,75,1.0,0.83,6,Comedy,-0.004643813,-0.011792263,-0.019407233,0.007217179,-0.0032196217,-0.01203843,-0.019304702,0.011480275,-0.0056689875,0.00980905,-0.0032672123,0.021809364,-0.0048620473,0.0028976419,-0.011030646,0.022009302,0.006410836,0.014838289,-0.008430201,-0.0025240325
Trevor Noah Afraid Of The Dark,67,1.0,0.43,6,Horror,0.017753327,0.008166957,0.0020001966,-0.006189444,-0.003978188,-0.007308966,0.004589786,-0.0026319064,-0.0013407056,0.0033633984,-0.0025496818,-0.0027877358,0.012473308,0.0053318352,0.012088096,-0.0055802506,0.01153527,-0.011800095,0.008302217,0.010958096
Mike Birbiglia My Girlfriends Boyfriend,75,1.0,0.86,6,Comedy,0.009196302,0.0076372474,-0.01459875,-0.00027618295,-0.0011863951,0.00081225263,0.01493493,0.020020286,0.0088197235,0.0030260042,-0.0041483333,0.007807751,-0.0071477173,0.018024866,0.0012552754,-0.0010824784,-0.009349456,0.018482257,-0.001838262,0.0015753272
Tig Notaro Drawn,60,1.0,0.62,7,Animation,0.00053769595,-0.0016249884,0.010272419,0.0052236966,0.0047217994,-0.008356866,0.001351138,-0.005850026,0.0125979185,5.7613477e-05,-0.022427013,0.011026634,0.0023900806,0.0014971154,-0.0025101712,-0.012329285,0.00660787,-0.015750023,0.0062423307,-0.010661991
Ellen Degeneres Relatable,68,0.92,0.44,13,Comedy,0.0025937157,-0.0005675837,-0.00452046,-0.0031262226,-0.008825699,0.007250192,-0.019142026,0.010626799,0.0050052307,0.0026562463,-0.0034141187,0.014430697,-0.00036231504,-0.011831397,-0.016762484,-0.002794095,-0.016937116,0.001304718,0.018436167,0.0031972923
Patton Oswalt I Love Everything,67,1.0,0.57,6,Comedy,0.0031500247,-0.005072157,0.016754143,-0.008956897,0.012649022,-0.011008119,-0.01523765,0.007911088,0.008253994,-0.010017479,0.0064539895,-0.015719432,0.0030205864,-0.007039203,0.0030990534,-0.000819248,-0.0007398527,0.004668935,0.007149567,-0.0057532196
Sam Jay 3 In The Morning,64,0.86,0.62,7,Comedy,0.008733036,0.0037682976,0.0037090494,0.0029306936,-0.023486886,-0.0071184053,-0.011942811,-0.0028851733,0.008048522,-0.0013263237,0.00904984,0.004194522,0.0013439826,0.005858366,-0.0040305965,-0.0073470385,-0.0048418515,0.0110931415,-0.0016557159,-0.0019226387
Zeros And Ones,86,0.54,0.08,56,Mystery & thriller,0.003074528,0.0101199765,0.01766388,0.005151895,0.0024177425,-0.0066828495,0.005191772,0.01903733,-0.002711271,0.006679927,-0.00814419,0.0053451727,-0.0065259202,0.006507553,-0.0036646794,0.0057923133,0.0110098785,0.008085536,-0.0019935786,-0.010757462
12 Strong,130,0.5,0.62,173,War,0.00017127823,-0.0065099583,0.0075820177,-0.007173625,0.00718406,-0.0030620736,-0.0030306552,-0.00042191334,-0.0015443291,0.0016000491,-0.008981339,-0.0006717814,-0.0026129796,0.0045902906,-0.0009728562,0.014569995,0.0002897204,-0.010370943,0.0067752167,-0.019712742
Enemy At The Gates,131,0.54,0.82,140,War,-0.015388042,0.01193203,0.0018601876,-0.002066093,-0.02330817,0.005989087,-0.013509934,0.0065879957,0.00072867115,0.003451686,0.009655657,0.001356351,-0.0028637764,-0.019688468,-0.011311563,0.016150992,0.006154796,0.0020282497,0.008997664,-0.0013210891
Mine 2017,107,0.17,0.44,30,Mystery & thriller,-0.0019254346,-0.016217768,-0.000507756,0.007878807,-0.009127431,-0.01699542,-0.0026632685,-0.010785738,0.004130827,-0.011649182,0.0028329827,0.0053486205,-0.0048668683,0.011419941,0.017888628,-0.003079385,-0.0011772985,0.002839204,-0.0005493824,0.006970086
War Machine 2016,122,0.48,0.34,96,War,-0.012541598,-0.0109761255,0.0014817029,0.0032524217,-0.0071308203,-0.013414252,-0.014293896,-0.007531807,0.0011871697,-0.008497564,-0.009008233,-0.0050365487,-0.008207437,-0.0037607856,0.01123718,0.020410944,0.00305074,-0.0035773083,0.023052515,-0.000775003
Australia,165,0.54,0.65,221,Adventure,0.013975078,0.0066928514,-0.00014264745,0.0076387255,0.0037560996,-0.013791922,0.010846617,-0.012052541,-0.0053162794,0.00364007,0.006139756,0.0011159729,-0.00255276,0.007957927,0.0019322943,0.0012724183,0.017117132,0.012852559,-0.013626327,-0.0017871477
Condors Nest,103,0.4,0.51,10,Action,0.01877268,0.0027872974,0.007120761,-0.006932442,-0.001215794,0.005875931,-0.0068742246,-0.006204594,-0.015986953,0.0014390867,-0.00481106,-0.012588875,0.0025917501,0.022759067,0.0024241337,-0.007372476,-0.0015436013,0.005732139,0.0070487903,0.0031758286
Bridge Too Far,179,0.59,0.85,29,War,0.001604432,0.0020381168,0.005985814,-0.004516141,-0.003884853,-0.0068240734,0.005961052,-0.0010948684,0.008366671,0.0034071342,-0.011217047,0.005458846,-0.007007937,-0.0019377591,0.010887629,0.0042406926,-0.0009105777,0.0044833478,0.003940672,0.0002447442
Ambush 2023,104,0.25,0.46,12,War,0.008264075,0.011489978,0.009893471,-0.014000612,-0.014074107,-0.0062571405,0.0017744877,-0.005088935,0.009899205,0.0009030096,0.01395041,0.0028272886,0.002921696,0.0064985054,0.011869903,0.003479742,-0.0018022878,0.00998503,-0.00011003334,-0.009389254
Come Out Fighting 2022,85,0.25,0.17,8,War,-0.003133598,-0.0119673805,-0.020139584,0.0017406741,-0.0038671237,0.0019056785,-0.0096202595,0.012144277,0.0022707977,0.00013595299,-0.013646603,0.0053852266,-0.015726652,-0.021259815,0.021850947,0.0055977767,-0.0146449655,0.004864572,-0.0020537302,-0.0061574457
1202804-Green Zone,115,0.53,0.57,191,Action,0.009672781,0.013873322,-0.020798935,-0.0044400385,-0.021423992,-0.026132897,0.00060111564,-0.019853095,0.005199949,0.017320279,-0.0019969854,0.0017543633,-0.008988688,0.01040928,0.0018748486,0.006383769,0.012613875,0.010952882,-0.009725476,-0.008370499
Hyena Road,120,0.57,0.6,23,War,0.0010952859,-0.0005359047,-0.016179224,-0.011171696,0.0042403387,0.0014315415,-0.0031026842,-0.0071257637,0.00080192054,0.012639308,-0.013462287,0.0112087075,0.0006527504,-0.0046196487,-0.0005296942,0.0140983965,0.012754661,0.0046808072,-0.006987414,-0.013693196
Captain Corellis Mandolin,127,0.28,0.5,119,Drama,0.026266929,2.0012027e-05,0.0054200217,-0.0062807663,0.005810665,-0.029715618,0.006148745,0.010867611,0.006008388,0.015660495,-0.0067681693,-0.005067245,-0.0041755214,0.008109595,-0.002474421,-0.0033842758,0.015432589,-0.013036082,0.0046853293,0.00064903125
Operation Seawolf,86,0.33,0.21,6,War,0.010999697,0.005183352,-0.010608106,0.011123302,0.002458118,-0.005984635,0.006860855,-0.0027930774,0.006798368,-0.0021568039,-0.004252455,0.0063238493,-0.0076497635,0.008416991,0.0069477344,-0.0014366668,0.0013177957,-0.0102972,-0.0012488018,3.0580908e-05
The Yellow Birds,110,0.44,0.37,41,War,0.0035250876,-0.0034691412,0.008709714,0.0013598267,0.015535836,-0.017330488,-0.0064139455,-0.013431152,-0.0031899717,0.01635721,-0.01344951,-0.020959783,0.0032817288,0.009436311,-0.0052280314,0.0008256499,0.013627162,-0.0061377725,-0.0037522726,-0.0039619585
Taking Chance,78,0.57,0.83,7,Drama,0.014423944,0.0014646986,-0.011255019,-0.0012962313,0.010084005,-0.012640918,-0.0076781586,-0.020684808,-0.01421901,0.00516532,0.013052998,0.0018024348,-0.0022800267,-0.0044960817,-0.005039995,-0.008883071,0.00122225,-0.0013799063,-0.00436425,-0.004246656
Midway,132,0.41,0.71,17,War,0.008617453,-0.010238642,-0.023895988,-0.008560077,0.01530013,-0.005640965,-0.007706241,0.0197852,0.0077625914,0.005162451,-0.0055594295,-0.0010193146,-0.005715535,-0.0069600986,0.010193331,0.015677685,-0.0007293023,-0.020378998,-0.0028388915,0.0014820887
In Harms Way,165,0.37,0.79,19,War,-0.015836103,0.012971446,0.013525384,0.006301078,0.013110024,0.01285584,-0.013420929,0.009041165,-0.0053892573,0.00055178104,0.009340411,-0.0028735532,0.00056544074,-0.0015453334,0.0030118925,-0.00190746,0.0037067246,0.01573943,0.013214985,0.0022484877
Age Of Heroes,90,0.4,0.23,5,War,-0.006870459,0.0077552693,-0.010185774,0.010609296,-0.012080196,-0.017207135,-0.0070607155,0.0009972081,0.0035518412,-0.011099389,0.0066508325,0.005447164,-0.015068112,-0.0027903365,-0.005410623,0.012059703,0.013018364,-0.0031100777,0.010417007,-0.001691382
Enemy Lines,93,0.2,0.4,5,War,-0.006786728,-0.006534189,0.0032346048,-0.005826468,-0.006092375,-0.02302758,-0.013787484,0.0077980086,-0.006330277,-0.0025566746,-0.0049498347,-0.008605016,-0.011762388,-0.0075210137,-0.007834737,-0.010277034,-0.00018393807,-0.001134964,-0.0035164673,-0.00651901
1911,125,0.08,0.3,24,History,0.009290141,-0.0010863591,-0.0051028095,-0.009531427,0.009779293,-0.0022592922,-0.0054919547,-0.0015513396,-0.010547881,-0.010794869,0.0007076077,-0.0018108676,-0.01696486,0.011788768,0.02201956,0.011324948,0.013861591,-0.0022295362,-0.0070828674,-0.0065455055
Field Of Lost Shoes,96,0.4,0.51,5,History,-0.004938134,-0.010966853,-0.0021449686,-0.010277234,0.014419576,-0.013764093,-0.0027979757,-0.0074502253,-0.0023002909,0.016518695,0.0065389797,-0.00074421224,-0.0067709135,-0.021334693,-0.0010885115,0.0038685154,0.0047825947,-0.009529354,0.0063204886,0.0049712686
1014008-Missing In Action,102,0.19,0.43,16,War,-0.0002372764,0.00070840155,-0.0030787047,0.012573369,-0.0058219293,-0.0029384408,0.0012845963,0.005533665,-0.006594354,0.0009271301,0.006838344,0.0068619596,-0.01552516,-0.0074117864,0.005238214,0.0022148439,0.0017737795,-0.0029327322,-0.011995119,0.0017718881
Panipat,171,0.43,0.65,14,History,-0.015217359,-0.017618652,-0.01240488,0.009758747,-0.0024976754,-0.0074053807,0.0060357866,-0.011626485,-0.0049269013,-0.0012314928,0.0035203989,-0.0036921191,-0.007981764,0.010396512,0.012479864,-0.0010807205,0.0012750133,-0.005935572,0.004709202,-0.021372322
1003086-Bridge At Remagen,115,0.2,0.58,5,War,-0.008610642,-0.01578105,0.0016972264,-0.006982262,0.0030737189,0.000104417835,0.0004426552,-0.0044322032,-0.0059301853,-0.0009442143,0.01195013,0.0085040005,-0.0042898357,0.008619291,0.011341944,0.0120457215,-0.0071232766,0.010465038,0.005047214,-0.008784147
1008931-Green Berets,141,0.23,0.61,13,War,-0.001563352,-0.0049722255,-0.008533238,-0.0070074713,-0.006875823,-0.011384177,0.00030381902,-0.004529928,0.003137193,-0.0054805996,-0.0036856849,0.005422735,0.01281629,-0.0065638185,-0.009855716,-0.0012229957,0.002239216,0.0035372067,-0.00069111324,0.0051960577
Charlotte Gray,121,0.33,0.62,89,Drama,-0.0033788974,-0.016183661,-0.00195058,-0.015165955,0.0027317803,-0.011678951,-0.015045812,0.005033394,-0.005665908,-0.011554564,-0.008773884,0.0025193423,-0.0031148938,-0.009740144,0.0015244118,0.0028769348,-0.0039371746,0.008813755,0.008387828,0.00023561422
Four Feathers,125,0.42,0.65,150,Adventure,-0.008057324,-0.010481927,-0.0020710384,-0.009880131,-0.008115501,-0.016249973,-0.005644965,-0.0037691076,0.002621042,-0.0026713721,0.0038640476,0.017468093,-0.0059381453,-0.0112989815,0.0028341445,-0.013203552,-0.017284697,-0.00033121184,0.007839617,-0.0075344825
1058635-1058635-Walking Dead,89,0.0,0.62,6,War,-0.0034379154,-0.015074449,4.448276e-05,-0.009078127,-0.00062527024,-0.0016007733,-0.02266457,-0.01009385,0.015381689,-0.0057109967,-0.0010619747,-0.015313156,-0.0041568237,-0.011437954,0.018435692,0.004699543,-0.0053144554,0.008294367,-0.009164501,-0.0002382122
Jakob The Liar,114,0.29,0.63,72,Comedy,0.0032858322,-0.011399232,-0.003764502,0.003398152,0.0059104576,0.0044533904,-0.011533503,0.017093629,0.007668098,-0.0030595833,-0.006586455,-0.003719015,-0.0016034074,-0.00859705,-0.009243963,-0.012021455,0.0024775327,0.007852881,0.0018380753,-0.0012222815
The Great War 2019,110,0.17,0.33,6,War,0.016134208,-0.01073021,-0.0072381473,-0.015049773,0.008912501,-0.007023819,-0.0029306833,7.056035e-05,0.007521366,-0.011314576,0.009169415,-0.012551007,0.0061836867,-0.011118132,-0.0035516745,0.016071798,-0.00061098207,0.018938843,0.00810826,0.016822599
5 Days Of War,112,0.35,0.36,34,Drama,0.0031204813,-0.011631059,0.012546763,0.007527533,0.0013392579,-0.009410299,0.0020291407,-0.010900764,0.007430001,-0.005736968,0.009939969,-0.011088542,-0.006121078,-0.004548588,0.009744819,-0.006365791,-0.002911501,0.00484799,-0.0030634291,-0.010471584
In The Land Of Blood And Honey,127,0.58,0.47,81,Drama,0.013624184,0.018180635,-0.00014738739,-0.012471303,-0.017192049,-0.007288321,0.004744108,-0.012567252,-0.0021369806,0.0036749728,0.005357087,-0.006326318,-0.0017901089,0.0032826443,-0.008656372,-0.0125525575,-0.0009593743,0.002867629,-0.0032095262,-0.0053891325
1028715-Revolution,123,0.1,0.31,21,History,0.0069045485,-0.00972913,0.01307475,-0.00022802083,-0.023824463,-0.017247183,-0.007281205,-0.013528012,-0.009590723,-0.00036965945,-0.0029299748,-0.0068754954,-0.0027905994,0.0026276025,0.008034061,-0.004396965,0.0064827926,0.015808959,0.0074077146,-5.9269274e-05
Beyond Borders,127,0.14,0.72,103,Drama,0.005366404,-0.0053703724,-0.013453146,-0.0072310837,0.0003124561,-0.0081697,-0.007947979,0.0065429816,-0.0047498257,0.005165366,-0.0025741037,0.001692052,-0.009265258,-0.010124209,0.0029671316,-9.5460564e-08,-0.0052768276,-0.0053320266,0.004068853,0.006580089
Castle Keep,106,0.44,0.48,9,War,-0.0024527498,-0.00064789056,-0.0036337946,0.0072917864,0.0028318441,-0.01399819,-0.0047224406,-0.010363664,-0.001322769,-0.011651228,-0.013386263,0.0030235618,0.004285293,-0.019570608,-0.006351696,-0.012275518,0.004668429,0.004687658,-0.0144546805,-0.0014695989
Operation Chromite,115,0.4,0.52,20,War,-0.007918473,-0.015074791,-0.009490093,0.003049941,-0.00400092,-0.0056039267,0.018172702,0.0037335947,0.0047831037,-0.01681724,-0.005934299,0.016855184,-0.008521187,-0.0015166799,-0.0040807747,-0.00040236246,-0.01316723,0.0051470096,0.0098254215,0.010730732
Bitter Harvest 2017,103,0.15,0.67,61,History,0.009273214,-0.0011364289,0.00673161,-0.0010595754,-0.009549203,0.0008929124,-0.0034556799,-0.02339405,-0.011447775,-0.015950093,0.009878777,0.01205424,0.015071089,-0.019744303,-0.0100409705,0.0072697913,-0.0070209526,-0.00072394917,0.008970134,0.008291396
Operation Pacific,111,0.2,0.5,5,War,0.012912368,0.0038898848,-0.01167226,-0.00660941,-0.010922024,-0.003317691,-0.0065229945,-0.0077969856,-0.004973351,0.007832557,-0.0020275454,0.0024425394,0.00026154658,0.003791747,0.018422065,-0.008761352,-0.007943677,0.016428402,0.019862946,-0.006772778
The Battle Of Jangsari,108,0.44,0.79,9,War,0.008571551,-0.012663031,-0.0050937133,-0.015120904,0.009636061,-0.022605402,-0.006181307,-0.00556414,0.0008711655,0.0032085287,0.00016288637,-0.014842193,-0.009793155,0.0046008946,0.011084372,0.015891235,0.022023896,-0.0021161071,0.003292491,0.005442244
The Ottoman Lieutenant,110,0.19,0.51,36,History,0.008542767,-0.016756758,0.008709159,-0.0052843196,0.0053309277,-0.0003371924,-0.007955005,0.0012774046,-0.008705062,-0.005221628,0.009668539,-0.0053043664,0.0031923589,0.0031044877,-0.0014639953,0.012783527,-0.011235932,0.00637306,0.0014228697,-0.015204638
Home Of The Brave,106,0.23,0.46,57,Drama,0.009055826,-0.007986453,0.011551447,0.001996523,-0.0042432817,-0.0034298063,-0.0016575034,0.0011457519,0.00017798002,-0.00028816442,0.0002960831,-0.0155770155,-0.012178892,0.0004610762,0.0067159534,0.0045000375,0.0106972335,0.0060354834,-0.0017575398,-0.0066076056
Boys Of Abu Ghraib,102,0.3,0.61,10,Drama,0.005404975,-0.000500562,-0.006762872,-0.001476407,-0.00520068,0.003801249,-0.0061190734,0.009151805,-0.01868696,-0.009988463,0.005885622,-0.0022419002,-0.0051748166,0.0033347264,-0.0023132209,0.005771072,0.0032032363,-0.0019419398,0.006056973,-0.0013499564
Glorious 39,129,0.44,0.43,25,History,0.008204771,-0.02065156,-0.0013150966,-0.0058369376,-0.007701336,-0.017534673,-0.0130292,-0.019946415,-0.003068931,-0.0123580415,0.008308226,-0.011469709,0.006281118,-0.017050754,0.010147465,0.0012621332,0.0052783294,0.0026708166,0.0070843487,0.0019756935
Mr Pip,115,0.47,0.62,17,Drama,0.0049464605,-0.008057584,0.006942521,0.00857276,-0.0076437457,-0.0035927824,0.010576563,-0.011181345,-0.011348342,-0.018549863,-0.0053079827,-0.00033205486,-0.008717932,-0.019740824,-0.022005383,-0.008234004,-0.00082122535,0.008683307,-0.012677008,0.0029693604
Redacted,91,0.44,0.45,108,War,0.013657549,0.0009107846,0.004806799,0.0024380654,-0.0033164672,0.0015647284,0.0020728041,-0.019612884,-0.0009299891,-0.0022596389,-0.0016677078,-0.011392465,-2.8252276e-05,0.013869876,0.000564808,0.0015422177,0.014727217,-0.0028561896,0.0024979978,0.0031606227
Head In The Clouds,133,0.16,0.61,91,Drama,-0.0033304566,-0.012022415,-0.0018210616,0.00068719813,0.0051377183,-0.0089832675,-0.009679167,0.009547542,0.0059822453,0.0015854478,0.004354289,0.0012650139,-0.0065391376,-0.0069564255,-0.0074190395,-0.00014636238,0.0011498727,0.008668713,0.008676508,0.011325485
10010919-Objective,90,0.33,0.33,12,Horror,0.0012780916,0.0025987935,-0.0031288199,0.0010728564,-0.004845987,0.0011737667,-0.03171755,-0.012572473,0.016897168,-0.015546697,0.008596176,0.010009627,0.016794689,-0.009579763,0.0071775755,0.0008839648,-0.0032415693,0.016239412,0.0035840496,-0.0043528406
War Of The Worlds Goliath,88,0.17,0.45,6,Sci-fi,0.014489862,-0.001662368,-0.01847812,0.010045021,0.0008155618,-0.0077758306,0.0076762536,-0.010026099,-0.00788379,-0.007998764,0.0166203,0.011350542,0.008612119,-0.021544356,0.0060116737,0.016333517,0.00013812845,0.0015232364,-0.01944442,0.01387419
Farewell To The King,117,0.55,0.54,11,War,-0.0010449092,-0.004563088,-0.008259622,-0.012198441,0.0064329347,0.006055073,-0.016196102,-0.0064279423,-0.011127284,-0.006132003,-0.009203154,0.00042636934,0.008118631,0.004137206,0.005742681,-0.0041233087,-0.002550222,-0.0021335948,0.0016907814,0.009559022
Baaria---La-Porta-Del-Vento,150,0.55,0.5,11,Biography,0.01305217,-0.008859012,0.00014849678,0.00959709,0.0022175726,-0.0006491512,-0.005084562,-0.0009133868,0.00925026,-0.0036475244,-0.0024051773,-0.007896811,0.01113791,-0.011283999,0.004720471,-0.0014978403,-0.0018225613,-0.009896022,0.006403917,0.01665045
Girls Of The Sun,115,0.51,0.83,55,Drama,0.010164762,0.0046166033,-0.0040060948,-0.021792514,0.012456279,-0.012251086,0.004436502,-0.010076843,-0.0046781907,0.013908406,0.004895616,-4.144069e-05,-0.0005476458,0.023855265,0.0078015802,0.01757864,0.0071863593,0.004924943,-0.005111075,-0.0002302803
Purple Hearts,115,0.2,0.64,5,War,-0.009492282,0.0014068347,0.0074080466,-0.0062659383,-0.017971778,-0.016727503,-0.00020676405,-0.0028683727,-0.0007265013,-0.010903983,-0.0012117631,-0.014235978,-0.005978777,-0.0015875574,-0.012651342,-0.0022119423,0.0039563417,0.004599274,0.0076375217,-0.010766334
Adam Resurrected,106,0.35,0.44,37,Drama,0.0033761724,0.00044419765,-0.009283511,-0.008417067,-0.00079004094,-0.017112335,0.0020462796,-0.0033108846,-0.017301487,0.01826583,0.0047424813,-0.005640746,-0.018275563,0.01708053,0.007256565,0.008894883,-0.0017082163,-0.0024143092,-0.0042687682,-0.0009264316
Never So Few,124,0.4,0.33,5,War,0.008659257,-0.001819868,-0.0010998661,-0.018185277,-0.010171684,-0.005594711,0.005351736,-0.011437429,-0.01527981,-0.0012002807,0.00742469,-0.0013553245,0.0074015027,0.0059775044,0.0001509388,0.011653272,-0.0028532166,-0.000747847,0.0016577186,0.002548705
The Devils Rock,86,0.56,0.36,9,Action,0.0035586157,-0.00947552,0.002470668,0.0017704964,-0.0055560013,-0.0030310284,-0.009354517,0.0053372383,-0.013627808,-0.0058273473,0.007704118,-0.0013988186,0.008924273,-0.0034945854,0.00023032054,-0.01360018,-0.0077269776,-0.0010282531,0.008116503,0.014967004
Von Richthofen And Brown,97,0.56,0.35,9,War,0.0011337288,-0.0069957315,0.0016645568,0.0010191624,0.01725363,-0.012650212,0.0044138767,-0.003413824,0.005156759,0.007882733,-0.006504999,0.0026886177,-0.0065706572,0.00397307,0.005400204,-0.00051098503,-0.00642209,0.0146484,0.011877924,-0.0005916293
Virtually Heroes 2013,87,0.33,0.67,6,Action,0.0020640076,-0.013632739,0.005040357,0.007064971,0.0149478465,-0.010675183,-0.0052913493,0.0036143078,-0.0095707495,-0.0036064372,-0.012525687,-0.010057125,-0.013420167,-0.013470814,0.0018569914,0.008319396,-0.0025689697,-0.005736432,-0.0008329034,0.0036047078
Intimate Enemies 2007,108,0.57,0.65,14,Drama,-0.0040755654,0.0036746855,-0.01260446,0.01218109,0.010946551,0.006990318,-0.017470706,-0.010631451,-0.008546992,0.014628636,-0.0065387236,0.0014998749,0.014286464,-0.003832265,0.0035962176,0.004408356,-0.004903945,0.009273594,0.0049905246,0.001912486
Jackboots-On-Whitehall,91,0.44,0.26,18,Comedy,-0.0034512877,0.015324811,-0.005882539,0.0040470036,0.0017808483,0.008601138,-0.0059917597,0.0060908347,-0.014099345,0.0050270306,-0.0026950794,-0.015822008,0.012001224,-0.0014272494,0.003539848,-0.00862488,0.010856086,0.006472856,0.0068997503,0.02605879
1161005-Straight Into Darkness,95,0.57,0.38,7,War,-0.0001649644,-0.0068650604,-0.0023529285,0.0099703055,-0.00463356,-0.004407729,-0.02055729,0.005782706,-0.0125941355,-0.012363367,-0.008771936,-0.016722325,0.0016728931,-0.0020586334,0.0025551561,-0.012983906,0.003095211,-0.001961345,-0.010901538,0.015193306
Battle Scars 2017,94,0.13,0.4,8,War,-0.0019775014,0.0020442787,0.0053340932,0.01271555,-0.00251992,-0.009849431,0.010951823,-1.3876614e-05,0.0016408615,-0.004096096,0.0031993357,-0.0061046323,-0.01025424,0.0019580205,-0.0070324065,0.0018737406,-0.0014252973,0.0047065923,-0.00049827324,-0.0108927945
Come What May 2016,114,0.41,0.57,22,History,-0.0007120408,-0.0034952115,0.000135611,0.00019368753,-0.004957934,-0.015380862,-0.022148859,0.010325836,0.0111020245,0.0007165469,0.00921233,0.004815448,-0.0009777565,0.0036985944,0.00027040503,-0.008826955,0.011953493,0.0021180897,-0.0021755907,0.0078115007
